central_bank_code,target_family,target_indicator_key,target_indicator,model,split,feature_date,forecast_horizon_periods,actual,prediction,error
BOJ,unemployment,unemployment_rate,Unemployment Rate,hist_gradient_boosting,validation,2024-04-01,1,-0.1544769007524244,-0.3763263356179987,0.22184943486557432
BOJ,unemployment,unemployment_rate,Unemployment Rate,hist_gradient_boosting,validation,2024-05-01,1,-0.7061801177253691,-0.1591404651497239,-0.5470396525756452
BOJ,unemployment,unemployment_rate,Unemployment Rate,hist_gradient_boosting,validation,2024-06-01,1,0.3972263162205201,-0.22048332776054447,0.6177096439810645
BOJ,unemployment,unemployment_rate,Unemployment Rate,hist_gradient_boosting,validation,2024-07-01,1,-0.7061801177253691,-0.36030239164013106,-0.3458777260852381
BOJ,unemployment,unemployment_rate,Unemployment Rate,hist_gradient_boosting,validation,2024-08-01,1,-1.2578833346983138,-0.4936909782768897,-0.7641923564214241
BOJ,unemployment,unemployment_rate,Unemployment Rate,hist_gradient_boosting,validation,2024-09-01,1,-0.7061801177253691,-0.6609379830488583,-0.04524213467651084
BOJ,unemployment,unemployment_rate,Unemployment Rate,hist_gradient_boosting,validation,2024-10-01,1,-0.7061801177253691,-0.8284283132231218,0.12224819549775268
BOJ,unemployment,unemployment_rate,Unemployment Rate,hist_gradient_boosting,validation,2024-11-01,1,-1.2578833346983138,-1.078957441735615,-0.1789258929626989
BOJ,unemployment,unemployment_rate,Unemployment Rate,hist_gradient_boosting,validation,2024-12-01,1,-0.7061801177253691,-0.5137959641380447,-0.1923841535873244
BOJ,unemployment,unemployment_rate,Unemployment Rate,hist_gradient_boosting,validation,2025-01-01,1,-1.2578833346983138,-0.7254964617220321,-0.5323868729762817
BOJ,unemployment,unemployment_rate,Unemployment Rate,hist_gradient_boosting,validation,2025-02-01,1,-0.7061801177253691,-0.7501128485298351,0.043932730804465914
BOJ,unemployment,unemployment_rate,Unemployment Rate,hist_gradient_boosting,validation,2025-03-01,1,-0.7061801177253691,-0.775465191728431,0.06928507400306183
BOJ,unemployment,unemployment_rate,Unemployment Rate,hist_gradient_boosting,test,2025-04-01,1,-0.7061801177253691,-0.7136156563190328,0.0074355385936636376
BOJ,unemployment,unemployment_rate,Unemployment Rate,hist_gradient_boosting,test,2025-05-01,1,-0.7061801177253691,-0.6789113632069033,-0.027268754518465887
BOJ,unemployment,unemployment_rate,Unemployment Rate,hist_gradient_boosting,test,2025-06-01,1,-1.8095865516712584,-0.7005863588560222,-1.1090001928152362
BOJ,unemployment,unemployment_rate,Unemployment Rate,hist_gradient_boosting,test,2025-07-01,1,-0.1544769007524244,-0.38136451818068745,0.22688761742826305
BOJ,unemployment,unemployment_rate,Unemployment Rate,hist_gradient_boosting,test,2025-08-01,1,-0.1544769007524244,-0.8471947587243328,0.6927178579719084
BOJ,unemployment,unemployment_rate,Unemployment Rate,hist_gradient_boosting,test,2025-09-01,1,-0.1544769007524244,-0.7435600915557183,0.589083190803294
BOJ,unemployment,unemployment_rate,Unemployment Rate,hist_gradient_boosting,test,2025-10-01,1,-0.1544769007524244,-1.1468093745109091,0.9923324737584848
BOJ,unemployment,unemployment_rate,Unemployment Rate,hist_gradient_boosting,test,2025-11-01,1,-0.1544769007524244,-0.5507350614933,0.3962581607408756
BOJ,unemployment,unemployment_rate,Unemployment Rate,hist_gradient_boosting,test,2025-12-01,1,0.3972263162205201,-0.38437929028190365,0.7816056065024237
BOJ,unemployment,unemployment_rate,Unemployment Rate,hist_gradient_boosting,test,2026-01-01,1,-0.1544769007524244,-0.6926095886859112,0.5381326879334868
BOJ,unemployment,unemployment_rate,Unemployment Rate,hist_gradient_boosting,test,2026-02-01,1,-0.1544769007524244,-0.5860660260136505,0.43158912526122617
BOJ,unemployment,unemployment_rate,Unemployment Rate,hist_gradient_boosting,test,2026-03-01,1,-0.1544769007524244,-1.122889866667304,0.9684129659148796
ECB,inflation,core_cpi_yoy,Core HICP (YoY),persistence_baseline,validation,2024-04-01,1,0.1409772352976331,0.0103154074608026,0.1306618278368305
ECB,inflation,core_cpi_yoy,Core HICP (YoY),persistence_baseline,validation,2024-05-01,1,0.1409772352976331,0.1409772352976331,0.0
ECB,inflation,core_cpi_yoy,Core HICP (YoY),persistence_baseline,validation,2024-06-01,1,0.1409772352976331,0.1409772352976331,0.0
ECB,inflation,core_cpi_yoy,Core HICP (YoY),persistence_baseline,validation,2024-07-01,1,0.0756463213792177,0.1409772352976331,-0.06533091391841539
ECB,inflation,core_cpi_yoy,Core HICP (YoY),persistence_baseline,validation,2024-08-01,1,0.0103154074608026,0.0756463213792177,-0.0653309139184151
ECB,inflation,core_cpi_yoy,Core HICP (YoY),persistence_baseline,validation,2024-09-01,1,0.0103154074608026,0.0103154074608026,0.0
ECB,inflation,core_cpi_yoy,Core HICP (YoY),persistence_baseline,validation,2024-10-01,1,0.0103154074608026,0.0103154074608026,0.0
ECB,inflation,core_cpi_yoy,Core HICP (YoY),persistence_baseline,validation,2024-11-01,1,0.0103154074608026,0.0103154074608026,0.0
ECB,inflation,core_cpi_yoy,Core HICP (YoY),persistence_baseline,validation,2024-12-01,1,0.0103154074608026,0.0103154074608026,0.0
ECB,inflation,core_cpi_yoy,Core HICP (YoY),persistence_baseline,validation,2025-01-01,1,-0.0550155064576128,0.0103154074608026,-0.0653309139184154
ECB,inflation,core_cpi_yoy,Core HICP (YoY),persistence_baseline,validation,2025-02-01,1,-0.1856773342944436,-0.0550155064576128,-0.1306618278368308
ECB,inflation,core_cpi_yoy,Core HICP (YoY),persistence_baseline,validation,2025-03-01,1,0.0103154074608026,-0.1856773342944436,0.1959927417552462
ECB,inflation,core_cpi_yoy,Core HICP (YoY),persistence_baseline,test,2025-04-01,1,-0.251008248212859,0.0103154074608026,-0.2613236556736616
ECB,inflation,core_cpi_yoy,Core HICP (YoY),persistence_baseline,test,2025-05-01,1,-0.251008248212859,-0.251008248212859,0.0
ECB,inflation,core_cpi_yoy,Core HICP (YoY),persistence_baseline,test,2025-06-01,1,-0.251008248212859,-0.251008248212859,0.0
ECB,inflation,core_cpi_yoy,Core HICP (YoY),persistence_baseline,test,2025-07-01,1,-0.251008248212859,-0.251008248212859,0.0
ECB,inflation,core_cpi_yoy,Core HICP (YoY),persistence_baseline,test,2025-08-01,1,-0.1856773342944436,-0.251008248212859,0.06533091391841539
ECB,inflation,core_cpi_yoy,Core HICP (YoY),persistence_baseline,test,2025-09-01,1,-0.1856773342944436,-0.1856773342944436,0.0
ECB,inflation,core_cpi_yoy,Core HICP (YoY),persistence_baseline,test,2025-10-01,1,-0.1856773342944436,-0.1856773342944436,0.0
ECB,inflation,core_cpi_yoy,Core HICP (YoY),persistence_baseline,test,2025-11-01,1,-0.251008248212859,-0.1856773342944436,-0.06533091391841539
ECB,inflation,core_cpi_yoy,Core HICP (YoY),persistence_baseline,test,2025-12-01,1,-0.3163391621312741,-0.251008248212859,-0.06533091391841511
ECB,inflation,core_cpi_yoy,Core HICP (YoY),persistence_baseline,test,2026-01-01,1,-0.1856773342944436,-0.3163391621312741,0.1306618278368305
ECB,inflation,core_cpi_yoy,Core HICP (YoY),persistence_baseline,test,2026-02-01,1,-0.251008248212859,-0.1856773342944436,-0.06533091391841539
ECB,inflation,core_cpi_yoy,Core HICP (YoY),persistence_baseline,test,2026-03-01,1,-0.251008248212859,-0.251008248212859,0.0
ECB,inflation,core_cpi_yoy,Core HICP (YoY),ridge,validation,2024-04-01,1,0.1409772352976331,-0.3601369414225656,0.5011141767201986
ECB,inflation,core_cpi_yoy,Core HICP (YoY),ridge,validation,2024-05-01,1,0.1409772352976331,-0.5265088975283142,0.6674861328259473
ECB,inflation,core_cpi_yoy,Core HICP (YoY),ridge,validation,2024-06-01,1,0.1409772352976331,-0.7730855467681611,0.9140627820657942
ECB,inflation,core_cpi_yoy,Core HICP (YoY),ridge,validation,2024-07-01,1,0.0756463213792177,-0.44963511459152816,0.5252814359707458
ECB,inflation,core_cpi_yoy,Core HICP (YoY),ridge,validation,2024-08-01,1,0.0103154074608026,-0.008131113748412626,0.018446521209215225
ECB,inflation,core_cpi_yoy,Core HICP (YoY),ridge,validation,2024-09-01,1,0.0103154074608026,0.462917861353471,-0.4526024538926684
ECB,inflation,core_cpi_yoy,Core HICP (YoY),ridge,validation,2024-10-01,1,0.0103154074608026,0.46123105203729675,-0.45091564457649413
ECB,inflation,core_cpi_yoy,Core HICP (YoY),ridge,validation,2024-11-01,1,0.0103154074608026,0.5313698457019257,-0.5210544382411231
ECB,inflation,core_cpi_yoy,Core HICP (YoY),ridge,validation,2024-12-01,1,0.0103154074608026,0.761910389839581,-0.7515949823787784
ECB,inflation,core_cpi_yoy,Core HICP (YoY),ridge,validation,2025-01-01,1,-0.0550155064576128,0.573345054862709,-0.6283605613203218
ECB,inflation,core_cpi_yoy,Core HICP (YoY),ridge,validation,2025-02-01,1,-0.1856773342944436,0.22087288714802045,-0.40655022144246405
ECB,inflation,core_cpi_yoy,Core HICP (YoY),ridge,validation,2025-03-01,1,0.0103154074608026,-0.3156782569536295,0.3259936644144321
ECB,inflation,core_cpi_yoy,Core HICP (YoY),ridge,test,2025-04-01,1,-0.251008248212859,-0.6197131480161717,0.3687048998033127
ECB,inflation,core_cpi_yoy,Core HICP (YoY),ridge,test,2025-05-01,1,-0.251008248212859,-0.21870739328931282,-0.032300854923546174
ECB,inflation,core_cpi_yoy,Core HICP (YoY),ridge,test,2025-06-01,1,-0.251008248212859,-0.7935255888366838,0.5425173406238248
ECB,inflation,core_cpi_yoy,Core HICP (YoY),ridge,test,2025-07-01,1,-0.251008248212859,-1.1811707514890104,0.9301625032761514
ECB,inflation,core_cpi_yoy,Core HICP (YoY),ridge,test,2025-08-01,1,-0.1856773342944436,-1.4405134301926772,1.2548360958982336
ECB,inflation,core_cpi_yoy,Core HICP (YoY),ridge,test,2025-09-01,1,-0.1856773342944436,-1.136966831130724,0.9512894968362804
ECB,inflation,core_cpi_yoy,Core HICP (YoY),ridge,test,2025-10-01,1,-0.1856773342944436,-1.0325468513211762,0.8468695170267326
ECB,inflation,core_cpi_yoy,Core HICP (YoY),ridge,test,2025-11-01,1,-0.251008248212859,-1.239652681650333,0.988644433437474
ECB,inflation,core_cpi_yoy,Core HICP (YoY),ridge,test,2025-12-01,1,-0.3163391621312741,-1.2252909861528574,0.9089518240215833
ECB,inflation,core_cpi_yoy,Core HICP (YoY),ridge,test,2026-01-01,1,-0.1856773342944436,-0.8671072771711424,0.6814299428766988
ECB,inflation,core_cpi_yoy,Core HICP (YoY),ridge,test,2026-02-01,1,-0.251008248212859,-1.26515823766272,1.014149989449861
ECB,inflation,core_cpi_yoy,Core HICP (YoY),ridge,test,2026-03-01,1,-0.251008248212859,-1.721834517298226,1.4708262690853668
ECB,inflation,core_cpi_yoy,Core HICP (YoY),random_forest,validation,2024-04-01,1,0.1409772352976331,0.02660871005004715,0.11436852524758594
ECB,inflation,core_cpi_yoy,Core HICP (YoY),random_forest,validation,2024-05-01,1,0.1409772352976331,0.02607361875509633,0.11490361654253677
ECB,inflation,core_cpi_yoy,Core HICP (YoY),random_forest,validation,2024-06-01,1,0.1409772352976331,0.017172670608199814,0.12380456468943328
ECB,inflation,core_cpi_yoy,Core HICP (YoY),random_forest,validation,2024-07-01,1,0.0756463213792177,0.016497973372197144,0.059148348007020554
ECB,inflation,core_cpi_yoy,Core HICP (YoY),random_forest,validation,2024-08-01,1,0.0103154074608026,0.019341423625598642,-0.009026016164796043
ECB,inflation,core_cpi_yoy,Core HICP (YoY),random_forest,validation,2024-09-01,1,0.0103154074608026,0.0005395189108044935,0.009775888549998106
ECB,inflation,core_cpi_yoy,Core HICP (YoY),random_forest,validation,2024-10-01,1,0.0103154074608026,-0.05303324459134195,0.06334865205214454
ECB,inflation,core_cpi_yoy,Core HICP (YoY),random_forest,validation,2024-11-01,1,0.0103154074608026,-0.04057338783829457,0.050888795299097164
ECB,inflation,core_cpi_yoy,Core HICP (YoY),random_forest,validation,2024-12-01,1,0.0103154074608026,-0.0017112277031030637,0.012026635163905664
ECB,inflation,core_cpi_yoy,Core HICP (YoY),random_forest,validation,2025-01-01,1,-0.0550155064576128,0.008090954744941798,-0.0631064612025546
ECB,inflation,core_cpi_yoy,Core HICP (YoY),random_forest,validation,2025-02-01,1,-0.1856773342944436,-0.001947451278212822,-0.18372988301623078
ECB,inflation,core_cpi_yoy,Core HICP (YoY),random_forest,validation,2025-03-01,1,0.0103154074608026,-0.039357365531463934,0.04967277299226654
ECB,inflation,core_cpi_yoy,Core HICP (YoY),random_forest,test,2025-04-01,1,-0.251008248212859,-0.02709636505048961,-0.22391188316236937
ECB,inflation,core_cpi_yoy,Core HICP (YoY),random_forest,test,2025-05-01,1,-0.251008248212859,-0.005925849399816047,-0.24508239881304295
ECB,inflation,core_cpi_yoy,Core HICP (YoY),random_forest,test,2025-06-01,1,-0.251008248212859,-0.17987017367249686,-0.07113807454036214
ECB,inflation,core_cpi_yoy,Core HICP (YoY),random_forest,test,2025-07-01,1,-0.251008248212859,-0.19433111961840652,-0.05667712859445248
ECB,inflation,core_cpi_yoy,Core HICP (YoY),random_forest,test,2025-08-01,1,-0.1856773342944436,-0.2016027425825956,0.015925408288152004
ECB,inflation,core_cpi_yoy,Core HICP (YoY),random_forest,test,2025-09-01,1,-0.1856773342944436,-0.19154878157993666,0.005871447285493048
ECB,inflation,core_cpi_yoy,Core HICP (YoY),random_forest,test,2025-10-01,1,-0.1856773342944436,-0.11478237701328974,-0.07089495728115387
ECB,inflation,core_cpi_yoy,Core HICP (YoY),random_forest,test,2025-11-01,1,-0.251008248212859,-0.1068134313883643,-0.1441948168244947
ECB,inflation,core_cpi_yoy,Core HICP (YoY),random_forest,test,2025-12-01,1,-0.3163391621312741,-0.08878132139790645,-0.22755784073336766
ECB,inflation,core_cpi_yoy,Core HICP (YoY),random_forest,test,2026-01-01,1,-0.1856773342944436,-0.13427716179240118,-0.05140017250204243
ECB,inflation,core_cpi_yoy,Core HICP (YoY),random_forest,test,2026-02-01,1,-0.251008248212859,-0.15679105025255993,-0.09421719796029907
ECB,inflation,core_cpi_yoy,Core HICP (YoY),random_forest,test,2026-03-01,1,-0.251008248212859,-0.1512774581424016,-0.0997307900704574
ECB,inflation,core_cpi_yoy,Core HICP (YoY),hist_gradient_boosting,validation,2024-04-01,1,0.1409772352976331,-0.12456305130712136,0.2655402866047545
ECB,inflation,core_cpi_yoy,Core HICP (YoY),hist_gradient_boosting,validation,2024-05-01,1,0.1409772352976331,-0.08158468347003842,0.2225619187676715
ECB,inflation,core_cpi_yoy,Core HICP (YoY),hist_gradient_boosting,validation,2024-06-01,1,0.1409772352976331,-0.015498500239746908,0.15647573553738
ECB,inflation,core_cpi_yoy,Core HICP (YoY),hist_gradient_boosting,validation,2024-07-01,1,0.0756463213792177,-0.015498500239746908,0.09114482161896462
ECB,inflation,core_cpi_yoy,Core HICP (YoY),hist_gradient_boosting,validation,2024-08-01,1,0.0103154074608026,-0.11628083931929833,0.12659624678010092
ECB,inflation,core_cpi_yoy,Core HICP (YoY),hist_gradient_boosting,validation,2024-09-01,1,0.0103154074608026,-0.029084735795727772,0.03940014325653037
ECB,inflation,core_cpi_yoy,Core HICP (YoY),hist_gradient_boosting,validation,2024-10-01,1,0.0103154074608026,-0.08158468347003842,0.09190009093084102
ECB,inflation,core_cpi_yoy,Core HICP (YoY),hist_gradient_boosting,validation,2024-11-01,1,0.0103154074608026,-0.08158468347003842,0.09190009093084102
ECB,inflation,core_cpi_yoy,Core HICP (YoY),hist_gradient_boosting,validation,2024-12-01,1,0.0103154074608026,-0.08092936228687421,0.09124476974767681
ECB,inflation,core_cpi_yoy,Core HICP (YoY),hist_gradient_boosting,validation,2025-01-01,1,-0.0550155064576128,-0.27437054533035105,0.21935503887273824
ECB,inflation,core_cpi_yoy,Core HICP (YoY),hist_gradient_boosting,validation,2025-02-01,1,-0.1856773342944436,-0.19773276157259914,0.012055427278155534
ECB,inflation,core_cpi_yoy,Core HICP (YoY),hist_gradient_boosting,validation,2025-03-01,1,0.0103154074608026,-0.2137702799121675,0.22408568737297008
ECB,inflation,core_cpi_yoy,Core HICP (YoY),hist_gradient_boosting,test,2025-04-01,1,-0.251008248212859,0.03563119074554602,-0.28663943895840505
ECB,inflation,core_cpi_yoy,Core HICP (YoY),hist_gradient_boosting,test,2025-05-01,1,-0.251008248212859,0.1006059295823668,-0.3516141777952258
ECB,inflation,core_cpi_yoy,Core HICP (YoY),hist_gradient_boosting,test,2025-06-01,1,-0.251008248212859,0.10237211233250407,-0.35338036054536304
ECB,inflation,core_cpi_yoy,Core HICP (YoY),hist_gradient_boosting,test,2025-07-01,1,-0.251008248212859,0.1010046404490913,-0.3520128886619503
ECB,inflation,core_cpi_yoy,Core HICP (YoY),hist_gradient_boosting,test,2025-08-01,1,-0.1856773342944436,0.1860977489310886,-0.3717750832255322
ECB,inflation,core_cpi_yoy,Core HICP (YoY),hist_gradient_boosting,test,2025-09-01,1,-0.1856773342944436,0.20350273915406975,-0.38918007344851335
ECB,inflation,core_cpi_yoy,Core HICP (YoY),hist_gradient_boosting,test,2025-10-01,1,-0.1856773342944436,0.1741106068729677,-0.3597879411674113
ECB,inflation,core_cpi_yoy,Core HICP (YoY),hist_gradient_boosting,test,2025-11-01,1,-0.251008248212859,0.15749966039650062,-0.4085079086093596
ECB,inflation,core_cpi_yoy,Core HICP (YoY),hist_gradient_boosting,test,2025-12-01,1,-0.3163391621312741,0.15749966039650062,-0.47383882252777476
ECB,inflation,core_cpi_yoy,Core HICP (YoY),hist_gradient_boosting,test,2026-01-01,1,-0.1856773342944436,0.15749966039650062,-0.3431769946909442
ECB,inflation,core_cpi_yoy,Core HICP (YoY),hist_gradient_boosting,test,2026-02-01,1,-0.251008248212859,-0.4571828939468418,0.2061746457339828
ECB,inflation,core_cpi_yoy,Core HICP (YoY),hist_gradient_boosting,test,2026-03-01,1,-0.251008248212859,-0.4571828939468418,0.2061746457339828
ECB,gdp_growth,gdp_qoq,GDP (QoQ),persistence_baseline,validation,2024-04-01,1,0.01564430212943723,-0.0022349003042053,0.017879202433642532
ECB,gdp_growth,gdp_qoq,GDP (QoQ),persistence_baseline,validation,2024-05-01,1,0.033523504563079766,0.01564430212943723,0.017879202433642535
ECB,gdp_growth,gdp_qoq,GDP (QoQ),persistence_baseline,validation,2024-06-01,1,0.0514027069967223,0.033523504563079766,0.017879202433642535
ECB,gdp_growth,gdp_qoq,GDP (QoQ),persistence_baseline,validation,2024-07-01,1,0.03352350456307977,0.0514027069967223,-0.01787920243364253
ECB,gdp_growth,gdp_qoq,GDP (QoQ),persistence_baseline,validation,2024-08-01,1,0.015644302129437238,0.03352350456307977,-0.017879202433642535
ECB,gdp_growth,gdp_qoq,GDP (QoQ),persistence_baseline,validation,2024-09-01,1,-0.0022349003042053,0.015644302129437238,-0.01787920243364254
ECB,gdp_growth,gdp_qoq,GDP (QoQ),persistence_baseline,validation,2024-10-01,1,0.033523504563079766,-0.0022349003042053,0.035758404867285064
ECB,gdp_growth,gdp_qoq,GDP (QoQ),persistence_baseline,validation,2024-11-01,1,0.06928190943036483,0.033523504563079766,0.035758404867285064
ECB,gdp_growth,gdp_qoq,GDP (QoQ),persistence_baseline,validation,2024-12-01,1,0.1050403142976499,0.06928190943036483,0.03575840486728507
ECB,gdp_growth,gdp_qoq,GDP (QoQ),persistence_baseline,validation,2025-01-01,1,0.06034230821354356,0.1050403142976499,-0.04469800608410634
ECB,gdp_growth,gdp_qoq,GDP (QoQ),persistence_baseline,validation,2025-02-01,1,0.015644302129437224,0.06034230821354356,-0.04469800608410634
ECB,gdp_growth,gdp_qoq,GDP (QoQ),persistence_baseline,validation,2025-03-01,1,-0.0290537039546691,0.015644302129437224,-0.044698006084106325
ECB,gdp_growth,gdp_qoq,GDP (QoQ),persistence_baseline,test,2025-04-01,1,-0.0111745015210266,-0.0290537039546691,0.0178792024336425
ECB,gdp_growth,gdp_qoq,GDP (QoQ),persistence_baseline,test,2025-05-01,1,0.0067047009126159005,-0.0111745015210266,0.0178792024336425
ECB,gdp_growth,gdp_qoq,GDP (QoQ),persistence_baseline,test,2025-06-01,1,0.0245839033462584,0.0067047009126159005,0.0178792024336425
ECB,gdp_growth,gdp_qoq,GDP (QoQ),persistence_baseline,test,2025-07-01,1,0.0245839033462584,0.0245839033462584,0.0
ECB,gdp_growth,gdp_qoq,GDP (QoQ),persistence_baseline,test,2025-08-01,1,0.0245839033462584,0.0245839033462584,0.0
ECB,gdp_growth,gdp_qoq,GDP (QoQ),persistence_baseline,test,2025-09-01,1,0.0245839033462584,0.0245839033462584,0.0
ECB,gdp_growth,gdp_qoq,GDP (QoQ),persistence_baseline,test,2025-10-01,1,0.0245839033462584,0.0245839033462584,0.0
