ranking_id,date,window_months,currency,country_code,cb_strength_score,cb_pressure_normalized,strength_label,trend_label,confidence,rank_strongest,rank_weakest,percentile_rank,processed_at
7389,2022-12-02,2,AUD,AU,1.036821,0.965632,strong,weakening,medium,1,3,1.000000,2026-05-03T19:58:36.884106+00:00
7390,2022-12-02,3,CAD,CA,-0.996725,-0.371525,mild_weak,weakening,high,3,1,0.000000,2026-05-03T19:58:36.884106+00:00
7391,2022-12-02,3,USD,US,-0.006519,0.280790,neutral,weakening,medium,2,2,0.500000,2026-05-03T19:58:36.884106+00:00
7392,2022-12-02,3,AUD,AU,1.003243,0.945989,strong,weakening,medium,1,3,1.000000,2026-05-03T19:58:36.884106+00:00
7393,2022-12-04,1,AUD,AU,0.000000,1.181167,neutral,improving,medium,1,1,0.000000,2026-05-03T19:58:36.884106+00:00
7394,2022-12-04,2,AUD,AU,0.000000,0.995499,neutral,flat,medium,1,1,0.000000,2026-05-03T19:58:36.884106+00:00
7395,2022-12-04,3,AUD,AU,0.000000,0.947610,neutral,weakening,medium,1,1,0.000000,2026-05-03T19:58:36.884106+00:00
7396,2022-12-05,1,USD,US,-1.278682,-0.279158,weak,weakening,medium,4,1,0.000000,2026-05-03T19:58:36.884106+00:00
7397,2022-12-05,1,EUR,EU,-0.313126,0.402770,neutral,weakening,high,3,2,0.333333,2026-05-03T19:58:36.884106+00:00
7398,2022-12-05,1,JPY,JP,0.795746,1.185916,mild_strong,flat,high,2,3,0.666667,2026-05-03T19:58:36.884106+00:00
7399,2022-12-05,1,AUD,AU,0.796061,1.186138,mild_strong,improving,medium,1,4,1.000000,2026-05-03T19:58:36.884106+00:00
7400,2022-12-05,2,USD,US,-1.426371,0.117076,weak,weakening,medium,4,1,0.000000,2026-05-03T19:58:36.884106+00:00
7401,2022-12-05,2,EUR,EU,0.070989,0.804132,neutral,weakening,high,3,2,0.333333,2026-05-03T19:58:36.884106+00:00
7402,2022-12-05,2,AUD,AU,0.532956,1.016103,mild_strong,flat,medium,2,3,0.666667,2026-05-03T19:58:36.884106+00:00
7403,2022-12-05,2,JPY,JP,0.822426,1.148925,mild_strong,improving,high,1,4,1.000000,2026-05-03T19:58:36.884106+00:00
7404,2022-12-05,3,USD,US,-1.482709,0.260109,weak,weakening,medium,4,1,0.000000,2026-05-03T19:58:36.884106+00:00
7405,2022-12-05,3,AUD,AU,0.382592,0.950040,mild_strong,weakening,medium,3,2,0.333333,2026-05-03T19:58:36.884106+00:00
7406,2022-12-05,3,EUR,EU,0.391834,0.953458,mild_strong,weakening,high,2,3,0.666667,2026-05-03T19:58:36.884106+00:00
7407,2022-12-05,3,JPY,JP,0.708282,1.070505,mild_strong,weakening,high,1,4,1.000000,2026-05-03T19:58:36.884106+00:00
7408,2022-12-06,1,CAD,CA,-0.901133,-0.363939,mild_weak,flat,high,4,1,0.000000,2026-05-03T19:58:36.884106+00:00
7409,2022-12-06,1,USD,US,-0.830130,-0.301116,mild_weak,weakening,medium,3,2,0.333333,2026-05-03T19:58:36.884106+00:00
7410,2022-12-06,1,AUD,AU,0.855438,1.190281,mild_strong,improving,medium,2,3,0.666667,2026-05-03T19:58:36.884106+00:00
7411,2022-12-06,1,JPY,JP,0.875825,1.208320,mild_strong,flat,high,1,4,1.000000,2026-05-03T19:58:36.884106+00:00
7412,2022-12-06,2,CAD,CA,-1.139758,-0.375547,weak,weakening,high,4,1,0.000000,2026-05-03T19:58:36.884106+00:00
7413,2022-12-06,2,USD,US,-0.534430,0.075586,mild_weak,weakening,medium,3,2,0.333333,2026-05-03T19:58:36.884106+00:00
7414,2022-12-06,2,AUD,AU,0.753780,1.035650,mild_strong,flat,medium,2,3,0.666667,2026-05-03T19:58:36.884106+00:00
7415,2022-12-06,2,JPY,JP,0.920409,1.159833,mild_strong,improving,high,1,4,1.000000,2026-05-03T19:58:36.884106+00:00
7416,2022-12-06,3,CAD,CA,-1.255020,-0.371070,weak,weakening,high,4,1,0.000000,2026-05-03T19:58:36.884106+00:00
7417,2022-12-06,3,USD,US,-0.348493,0.240367,neutral,weakening,medium,3,2,0.333333,2026-05-03T19:58:36.884106+00:00
7418,2022-12-06,3,AUD,AU,0.707284,0.952470,mild_strong,weakening,medium,2,3,0.666667,2026-05-03T19:58:36.884106+00:00
7419,2022-12-06,3,JPY,JP,0.896229,1.079910,mild_strong,weakening,high,1,4,1.000000,2026-05-03T19:58:36.884106+00:00
7420,2022-12-07,1,CHF,CH,-1.310359,-0.559231,weak,improving,high,4,1,0.000000,2026-05-03T19:58:36.884106+00:00
7421,2022-12-07,1,EUR,EU,-0.250268,0.375350,neutral,weakening,high,3,2,0.333333,2026-05-03T19:58:36.884106+00:00
7422,2022-12-07,1,JPY,JP,0.744629,1.252456,mild_strong,flat,high,2,3,0.666667,2026-05-03T19:58:36.884106+00:00
7423,2022-12-07,1,GBP,UK,0.815998,1.315375,mild_strong,improving,high,1,4,1.000000,2026-05-03T19:58:36.884106+00:00
7424,2022-12-07,2,CHF,CH,-1.472725,-1.048719,weak,weakening,high,4,1,0.000000,2026-05-03T19:58:36.884106+00:00
7425,2022-12-07,2,EUR,EU,0.351332,0.768124,mild_strong,weakening,high,3,2,0.333333,2026-05-03T19:58:36.884106+00:00
7426,2022-12-07,2,GBP,UK,0.362096,0.778845,mild_strong,improving,high,2,3,0.666667,2026-05-03T19:58:36.884106+00:00
7427,2022-12-07,2,JPY,JP,0.759297,1.174475,mild_strong,improving,high,1,4,1.000000,2026-05-03T19:58:36.884106+00:00
7428,2022-12-07,3,CHF,CH,-1.485789,-1.092882,weak,weakening,high,4,1,0.000000,2026-05-03T19:58:36.884106+00:00
7429,2022-12-07,3,GBP,UK,0.323094,0.755253,neutral,flat,high,3,2,0.333333,2026-05-03T19:58:36.884106+00:00
7430,2022-12-07,3,EUR,EU,0.503523,0.939597,mild_strong,weakening,high,2,3,0.666667,2026-05-03T19:58:36.884106+00:00
7431,2022-12-07,3,JPY,JP,0.659171,1.098622,mild_strong,flat,high,1,4,1.000000,2026-05-03T19:58:36.884106+00:00
7432,2022-12-08,1,USD,US,-1.153101,-0.346467,weak,weakening,medium,3,1,0.000000,2026-05-03T19:58:36.884106+00:00
7433,2022-12-08,1,AUD,AU,0.523935,1.199309,mild_strong,improving,medium,2,2,0.500000,2026-05-03T19:58:36.884106+00:00
7434,2022-12-08,1,JPY,JP,0.629166,1.296304,mild_strong,improving,high,1,3,1.000000,2026-05-03T19:58:36.884106+00:00
7435,2022-12-08,2,USD,US,-1.146903,0.036113,weak,weakening,medium,3,1,0.000000,2026-05-03T19:58:36.884106+00:00
7436,2022-12-08,2,AUD,AU,0.457431,1.042798,mild_strong,flat,medium,2,2,0.500000,2026-05-03T19:58:36.884106+00:00
7437,2022-12-08,2,JPY,JP,0.689472,1.188399,mild_strong,improving,high,1,3,1.000000,2026-05-03T19:58:36.884106+00:00
7438,2022-12-08,3,USD,US,-1.137867,0.221331,weak,weakening,medium,3,1,0.000000,2026-05-03T19:58:36.884106+00:00
7439,2022-12-08,3,AUD,AU,0.398806,0.954792,mild_strong,weakening,medium,2,2,0.500000,2026-05-03T19:58:36.884106+00:00
7440,2022-12-08,3,JPY,JP,0.739061,1.117197,mild_strong,flat,high,1,3,1.000000,2026-05-03T19:58:36.884106+00:00
7441,2022-12-09,1,USD,US,0.000000,-0.363217,neutral,weakening,medium,1,1,0.000000,2026-05-03T19:58:36.884106+00:00
7442,2022-12-09,2,USD,US,0.000000,0.016399,neutral,weakening,medium,1,1,0.000000,2026-05-03T19:58:36.884106+00:00
7443,2022-12-09,3,USD,US,0.000000,0.203161,neutral,weakening,medium,1,1,0.000000,2026-05-03T19:58:36.884106+00:00
7444,2022-12-11,1,JPY,JP,0.000000,1.364742,neutral,improving,high,1,1,0.000000,2026-05-03T19:58:36.884106+00:00
7445,2022-12-11,2,JPY,JP,0.000000,1.203891,neutral,improving,high,1,1,0.000000,2026-05-03T19:58:36.884106+00:00
7446,2022-12-11,3,JPY,JP,0.000000,1.127743,neutral,flat,high,1,1,0.000000,2026-05-03T19:58:36.884106+00:00
7447,2022-12-12,1,USD,US,-1.484012,-0.390545,weak,weakening,medium,4,1,0.000000,2026-05-03T19:58:36.884106+00:00
7448,2022-12-12,1,AUD,AU,0.309767,1.204761,neutral,improving,medium,3,2,0.333333,2026-05-03T19:58:36.884106+00:00
7449,2022-12-12,1,JPY,JP,0.508607,1.381600,mild_strong,improving,high,2,3,0.666667,2026-05-03T19:58:36.884106+00:00
7450,2022-12-12,1,GBP,UK,0.665637,1.521256,mild_strong,improving,high,1,4,1.000000,2026-05-03T19:58:36.884106+00:00
7451,2022-12-12,2,USD,US,-1.468728,-0.041192,weak,weakening,medium,4,1,0.000000,2026-05-03T19:58:36.884106+00:00
7452,2022-12-12,2,GBP,UK,0.235880,0.933366,neutral,improving,high,3,2,0.333333,2026-05-03T19:58:36.884106+00:00
7453,2022-12-12,2,AUD,AU,0.499712,1.084203,mild_strong,flat,medium,2,3,0.666667,2026-05-03T19:58:36.884106+00:00
7454,2022-12-12,2,JPY,JP,0.733135,1.217656,mild_strong,improving,high,1,4,1.000000,2026-05-03T19:58:36.884106+00:00
7455,2022-12-12,3,USD,US,-1.407383,0.185588,weak,weakening,medium,4,1,0.000000,2026-05-03T19:58:36.884106+00:00
7456,2022-12-12,3,GBP,UK,0.053855,0.794489,neutral,flat,high,3,2,0.333333,2026-05-03T19:58:36.884106+00:00
7457,2022-12-12,3,AUD,AU,0.452761,0.960713,mild_strong,weakening,medium,2,3,0.666667,2026-05-03T19:58:36.884106+00:00
7458,2022-12-12,3,JPY,JP,0.900767,1.147399,mild_strong,flat,high,1,4,1.000000,2026-05-03T19:58:36.884106+00:00
7459,2022-12-13,1,USD,US,-1.177254,-0.425506,weak,weakening,medium,6,1,0.000000,2026-05-03T19:58:36.884106+00:00
7460,2022-12-13,1,CAD,CA,-1.106856,-0.363181,weak,flat,high,5,2,0.200000,2026-05-03T19:58:36.884106+00:00
7461,2022-12-13,1,EUR,EU,-0.300610,0.350608,neutral,weakening,high,4,3,0.400000,2026-05-03T19:58:36.884106+00:00
7462,2022-12-13,1,AUD,AU,0.662529,1.203298,mild_strong,improving,medium,3,4,0.600000,2026-05-03T19:58:36.884106+00:00
7463,2022-12-13,1,JPY,JP,0.882926,1.398420,mild_strong,improving,high,2,5,0.800000,2026-05-03T19:58:36.884106+00:00
7464,2022-12-13,1,GBP,UK,1.039266,1.536832,strong,improving,high,1,6,1.000000,2026-05-03T19:58:36.884106+00:00
7465,2022-12-13,2,CAD,CA,-1.455304,-0.375559,weak,weakening,high,6,1,0.000000,2026-05-03T19:58:36.884106+00:00
7466,2022-12-13,2,USD,US,-1.022606,-0.086223,weak,weakening,medium,5,2,0.200000,2026-05-03T19:58:36.884106+00:00
7467,2022-12-13,2,EUR,EU,0.204667,0.734429,neutral,weakening,high,4,3,0.400000,2026-05-03T19:58:36.884106+00:00
7468,2022-12-13,2,GBP,UK,0.570225,0.978870,mild_strong,improving,high,3,4,0.600000,2026-05-03T19:58:36.884106+00:00
7469,2022-12-13,2,AUD,AU,0.753559,1.101462,mild_strong,improving,medium,2,5,0.800000,2026-05-03T19:58:36.884106+00:00
7470,2022-12-13,2,JPY,JP,0.949459,1.232456,mild_strong,improving,high,1,6,1.000000,2026-05-03T19:58:36.884106+00:00
7471,2022-12-13,3,CAD,CA,-1.677065,-0.403436,weak,weakening,high,6,1,0.000000,2026-05-03T19:58:36.884106+00:00
7472,2022-12-13,3,USD,US,-0.734144,0.161931,mild_weak,weakening,medium,5,2,0.200000,2026-05-03T19:58:36.884106+00:00
7473,2022-12-13,3,GBP,UK,0.328646,0.799171,neutral,improving,high,4,3,0.400000,2026-05-03T19:58:36.884106+00:00
7474,2022-12-13,3,EUR,EU,0.538052,0.924729,mild_strong,weakening,high,3,4,0.600000,2026-05-03T19:58:36.884106+00:00
7475,2022-12-13,3,AUD,AU,0.601639,0.962855,mild_strong,weakening,medium,2,5,0.800000,2026-05-03T19:58:36.884106+00:00
7476,2022-12-13,3,JPY,JP,0.942872,1.167455,mild_strong,flat,high,1,6,1.000000,2026-05-03T19:58:36.884106+00:00
7477,2022-12-14,1,CHF,CH,-0.925798,-0.738385,mild_weak,improving,high,5,1,0.000000,2026-05-03T19:58:36.884106+00:00
7478,2022-12-14,1,USD,US,-0.671127,-0.467219,mild_weak,weakening,medium,4,2,0.250000,2026-05-03T19:58:36.884106+00:00
7479,2022-12-14,1,CAD,CA,-0.574124,-0.363933,mild_weak,flat,high,3,3,0.500000,2026-05-03T19:58:36.884106+00:00
7480,2022-12-14,1,GBP,UK,1.030117,1.344216,strong,improving,high,2,4,0.750000,2026-05-03T19:58:36.884106+00:00
7481,2022-12-14,1,JPY,JP,1.140932,1.462209,strong,improving,high,1,5,1.000000,2026-05-03T19:58:36.884106+00:00
7482,2022-12-14,2,CHF,CH,-1.217060,-1.000570,weak,weakening,high,5,1,0.000000,2026-05-03T19:58:36.884106+00:00
7483,2022-12-14,2,CAD,CA,-0.543900,-0.376477,mild_weak,weakening,high,4,2,0.250000,2026-05-03T19:58:36.884106+00:00
7484,2022-12-14,2,USD,US,-0.276677,-0.128733,neutral,weakening,medium,3,3,0.500000,2026-05-03T19:58:36.884106+00:00
7485,2022-12-14,2,GBP,UK,0.831198,0.898388,mild_strong,improving,high,2,4,0.750000,2026-05-03T19:58:36.884106+00:00
7486,2022-12-14,2,JPY,JP,1.206440,1.246279,strong,improving,high,1,5,1.000000,2026-05-03T19:58:36.884106+00:00
7487,2022-12-14,3,CHF,CH,-1.345469,-1.131695,weak,weakening,high,5,1,0.000000,2026-05-03T19:58:36.884106+00:00
7488,2022-12-14,3,CAD,CA,-0.564607,-0.412508,mild_weak,weakening,high,4,2,0.250000,2026-05-03T19:58:36.884106+00:00
7489,2022-12-14,3,USD,US,0.034559,0.139333,neutral,weakening,medium,3,3,0.500000,2026-05-03T19:58:36.884106+00:00
7490,2022-12-14,3,GBP,UK,0.702221,0.754260,mild_strong,improving,high,2,4,0.750000,2026-05-03T19:58:36.884106+00:00
7491,2022-12-14,3,JPY,JP,1.173296,1.188127,strong,improving,high,1,5,1.000000,2026-05-03T19:58:36.884106+00:00
7492,2022-12-15,1,USD,US,-1.143095,-0.503362,weak,weakening,medium,3,1,0.000000,2026-05-03T19:58:36.884106+00:00
7493,2022-12-15,1,AUD,AU,0.430123,1.217218,mild_strong,improving,medium,2,2,0.500000,2026-05-03T19:58:36.884106+00:00
7494,2022-12-15,1,JPY,JP,0.712972,1.526562,mild_strong,improving,high,1,3,1.000000,2026-05-03T19:58:36.884106+00:00
7495,2022-12-15,2,USD,US,-1.149270,-0.150847,weak,weakening,medium,3,1,0.000000,2026-05-03T19:58:36.884106+00:00
7496,2022-12-15,2,AUD,AU,0.477768,1.109373,mild_strong,improving,medium,2,2,0.500000,2026-05-03T19:58:36.884106+00:00
7497,2022-12-15,2,JPY,JP,0.671503,1.259430,mild_strong,improving,high,1,3,1.000000,2026-05-03T19:58:36.884106+00:00
7498,2022-12-15,3,USD,US,-1.131235,0.119376,weak,weakening,medium,3,1,0.000000,2026-05-03T19:58:36.884106+00:00
7499,2022-12-15,3,AUD,AU,0.365042,0.978584,mild_strong,weakening,medium,2,2,0.500000,2026-05-03T19:58:36.884106+00:00
7500,2022-12-15,3,JPY,JP,0.766193,1.208937,mild_strong,improving,high,1,3,1.000000,2026-05-03T19:58:36.884106+00:00
7501,2022-12-16,1,USD,US,-1.026758,-0.542002,weak,weakening,medium,5,1,0.000000,2026-05-03T19:58:36.884106+00:00
7502,2022-12-16,1,CAD,CA,-0.850851,-0.373450,mild_weak,flat,high,4,2,0.250000,2026-05-03T19:58:36.884106+00:00
7503,2022-12-16,1,EUR,EU,-0.186551,0.263076,neutral,weakening,high,3,3,0.500000,2026-05-03T19:58:36.884106+00:00
7504,2022-12-16,1,GBP,UK,0.863793,1.269507,mild_strong,improving,high,2,4,0.750000,2026-05-03T19:58:36.884106+00:00
7505,2022-12-16,1,JPY,JP,1.200367,1.592009,strong,improving,high,1,5,1.000000,2026-05-03T19:58:36.884106+00:00
7506,2022-12-16,2,CAD,CA,-1.183607,-0.376110,weak,weakening,high,5,1,0.000000,2026-05-03T19:58:36.884106+00:00
7507,2022-12-16,2,USD,US,-0.890022,-0.171293,mild_weak,weakening,medium,4,2,0.250000,2026-05-03T19:58:36.884106+00:00
7508,2022-12-16,2,EUR,EU,0.355083,0.697343,mild_strong,weakening,high,3,3,0.500000,2026-05-03T19:58:36.884106+00:00
7509,2022-12-16,2,GBP,UK,0.539780,0.826195,mild_strong,improving,high,2,4,0.750000,2026-05-03T19:58:36.884106+00:00
7510,2022-12-16,2,JPY,JP,1.178766,1.271977,strong,improving,high,1,5,1.000000,2026-05-03T19:58:36.884106+00:00
7511,2022-12-16,3,CAD,CA,-1.402062,-0.432316,weak,weakening,high,5,1,0.000000,2026-05-03T19:58:36.884106+00:00
7512,2022-12-16,3,USD,US,-0.611769,0.089583,mild_weak,weakening,medium,4,2,0.250000,2026-05-03T19:58:36.884106+00:00
7513,2022-12-16,3,GBP,UK,0.325762,0.708717,neutral,flat,high,3,3,0.500000,2026-05-03T19:58:36.884106+00:00
7514,2022-12-16,3,EUR,EU,0.590013,0.883225,mild_strong,weakening,high,2,4,0.750000,2026-05-03T19:58:36.884106+00:00
7515,2022-12-16,3,JPY,JP,1.098055,1.218730,strong,improving,high,1,5,1.000000,2026-05-03T19:58:36.884106+00:00
7516,2022-12-19,1,CAD,CA,-0.933638,-0.372204,mild_weak,flat,high,3,1,0.000000,2026-05-03T19:58:36.884106+00:00
7517,2022-12-19,1,EUR,EU,-0.121602,0.200033,neutral,weakening,high,2,2,0.500000,2026-05-03T19:58:36.884106+00:00
7518,2022-12-19,1,GBP,UK,1.055241,1.029347,strong,improving,high,1,3,1.000000,2026-05-03T19:58:36.884106+00:00
7519,2022-12-19,2,CAD,CA,-1.137360,-0.370091,weak,weakening,high,3,1,0.000000,2026-05-03T19:58:36.884106+00:00
7520,2022-12-19,2,EUR,EU,0.396025,0.575283,mild_strong,weakening,high,2,2,0.500000,2026-05-03T19:58:36.884106+00:00
7521,2022-12-19,2,GBP,UK,0.741335,0.788176,mild_strong,improving,high,1,3,1.000000,2026-05-03T19:58:36.884106+00:00
7522,2022-12-19,3,CAD,CA,-1.145257,-0.441040,weak,weakening,high,3,1,0.000000,2026-05-03T19:58:36.884106+00:00
7523,2022-12-19,3,GBP,UK,0.444997,0.664169,mild_strong,flat,high,2,2,0.500000,2026-05-03T19:58:36.884106+00:00
7524,2022-12-19,3,EUR,EU,0.700260,0.841574,mild_strong,weakening,high,1,3,1.000000,2026-05-03T19:58:36.884106+00:00
7525,2022-12-20,1,CHF,CH,-0.937701,-0.917540,mild_weak,flat,high,5,1,0.000000,2026-05-03T19:58:36.884106+00:00
7526,2022-12-20,1,USD,US,-0.603966,-0.582239,mild_weak,weakening,medium,4,2,0.250000,2026-05-03T19:58:36.884106+00:00
7527,2022-12-20,1,CAD,CA,-0.393113,-0.370395,mild_weak,flat,high,3,3,0.500000,2026-05-03T19:58:36.884106+00:00
7528,2022-12-20,1,NZD,NZ,0.363355,0.389624,mild_strong,weakening,medium,2,4,0.750000,2026-05-03T19:58:36.884106+00:00
7529,2022-12-20,1,JPY,JP,1.571425,1.603365,strong,improving,high,1,5,1.000000,2026-05-03T19:58:36.884106+00:00
7530,2022-12-20,2,CHF,CH,-1.148801,-0.952421,weak,flat,high,5,1,0.000000,2026-05-03T19:58:36.884106+00:00
7531,2022-12-20,2,CAD,CA,-0.475435,-0.369200,mild_weak,weakening,high,4,2,0.250000,2026-05-03T19:58:36.884106+00:00
7532,2022-12-20,2,USD,US,-0.334943,-0.247516,neutral,weakening,medium,3,3,0.500000,2026-05-03T19:58:36.884106+00:00
7533,2022-12-20,2,NZD,NZ,0.519786,0.492788,mild_strong,flat,medium,2,4,0.750000,2026-05-03T19:58:36.884106+00:00
7534,2022-12-20,2,JPY,JP,1.439393,1.289284,strong,improving,high,1,5,1.000000,2026-05-03T19:58:36.884106+00:00
7535,2022-12-20,3,CHF,CH,-1.321010,-1.157269,weak,weakening,high,5,1,0.000000,2026-05-03T19:58:36.884106+00:00
7536,2022-12-20,3,CAD,CA,-0.522755,-0.430963,mild_weak,weakening,high,4,2,0.250000,2026-05-03T19:58:36.884106+00:00
7537,2022-12-20,3,USD,US,0.016614,0.059790,neutral,weakening,medium,3,3,0.500000,2026-05-03T19:58:36.884106+00:00
7538,2022-12-20,3,NZD,NZ,0.518517,0.516455,mild_strong,flat,medium,2,4,0.750000,2026-05-03T19:58:36.884106+00:00
7539,2022-12-20,3,JPY,JP,1.308634,1.235355,strong,improving,high,1,5,1.000000,2026-05-03T19:58:36.884106+00:00
7540,2022-12-21,1,CAD,CA,-1.402603,-0.343210,weak,flat,high,5,1,0.000000,2026-05-03T19:58:36.884106+00:00
7541,2022-12-21,1,NZD,NZ,-0.557568,0.307431,mild_weak,weakening,medium,4,2,0.250000,2026-05-03T19:58:36.884106+00:00
7542,2022-12-21,1,GBP,UK,0.194269,0.886313,neutral,improving,high,3,3,0.500000,2026-05-03T19:58:36.884106+00:00
7543,2022-12-21,1,AUD,AU,0.633073,1.224173,mild_strong,improving,medium,2,4,0.750000,2026-05-03T19:58:36.884106+00:00
7544,2022-12-21,1,JPY,JP,1.132829,1.608965,strong,improving,high,1,5,1.000000,2026-05-03T19:58:36.884106+00:00
7545,2022-12-21,2,CAD,CA,-1.533659,-0.349387,weak,weakening,high,5,1,0.000000,2026-05-03T19:58:36.884106+00:00
7546,2022-12-21,2,NZD,NZ,-0.355933,0.424120,mild_weak,flat,medium,4,2,0.250000,2026-05-03T19:58:36.884106+00:00
7547,2022-12-21,2,GBP,UK,0.183423,0.778358,neutral,improving,high,3,3,0.500000,2026-05-03T19:58:36.884106+00:00
7548,2022-12-21,2,AUD,AU,0.726493,1.135036,mild_strong,improving,medium,2,4,0.750000,2026-05-03T19:58:36.884106+00:00
7549,2022-12-21,2,JPY,JP,0.979676,1.301322,mild_strong,improving,high,1,5,1.000000,2026-05-03T19:58:36.884106+00:00
7550,2022-12-21,3,CAD,CA,-1.586534,-0.418787,weak,weakening,high,5,1,0.000000,2026-05-03T19:58:36.884106+00:00
7551,2022-12-21,3,NZD,NZ,-0.133602,0.505221,neutral,flat,medium,4,2,0.250000,2026-05-03T19:58:36.884106+00:00
7552,2022-12-21,3,GBP,UK,0.056107,0.625868,neutral,flat,high,3,3,0.500000,2026-05-03T19:58:36.884106+00:00
7553,2022-12-21,3,AUD,AU,0.635267,0.994191,mild_strong,weakening,medium,2,4,0.750000,2026-05-03T19:58:36.884106+00:00
7554,2022-12-21,3,JPY,JP,1.028761,1.244438,strong,improving,high,1,5,1.000000,2026-05-03T19:58:36.884106+00:00
7555,2022-12-22,1,USD,US,-0.959776,-0.623861,mild_weak,weakening,medium,4,1,0.000000,2026-05-03T19:58:36.884106+00:00
7556,2022-12-22,1,CAD,CA,-0.643785,-0.316497,mild_weak,flat,high,3,2,0.333333,2026-05-03T19:58:36.884106+00:00
7557,2022-12-22,1,GBP,UK,0.366655,0.666354,mild_strong,flat,high,2,3,0.666667,2026-05-03T19:58:36.884106+00:00
7558,2022-12-22,1,JPY,JP,1.236906,1.512844,strong,improving,high,1,4,1.000000,2026-05-03T19:58:36.884106+00:00
7559,2022-12-22,2,CAD,CA,-0.872702,-0.335156,mild_weak,flat,high,4,1,0.000000,2026-05-03T19:58:36.884106+00:00
7560,2022-12-22,2,USD,US,-0.784042,-0.266324,mild_weak,weakening,medium,3,2,0.333333,2026-05-03T19:58:36.884106+00:00
7561,2022-12-22,2,GBP,UK,0.473922,0.710314,mild_strong,improving,high,2,3,0.666667,2026-05-03T19:58:36.884106+00:00
7562,2022-12-22,2,JPY,JP,1.182822,1.260678,strong,improving,high,1,4,1.000000,2026-05-03T19:58:36.884106+00:00
7563,2022-12-22,3,CAD,CA,-1.073052,-0.399346,weak,weakening,high,4,1,0.000000,2026-05-03T19:58:36.884106+00:00
7564,2022-12-22,3,USD,US,-0.480342,0.018673,mild_weak,weakening,medium,3,2,0.333333,2026-05-03T19:58:36.884106+00:00
7565,2022-12-22,3,GBP,UK,0.323205,0.585388,neutral,flat,high,2,3,0.666667,2026-05-03T19:58:36.884106+00:00
7566,2022-12-22,3,JPY,JP,1.230190,1.225056,strong,improving,high,1,4,1.000000,2026-05-03T19:58:36.884106+00:00
7567,2022-12-23,1,USD,US,-0.751605,-0.664096,mild_weak,weakening,medium,3,1,0.000000,2026-05-03T19:58:36.884106+00:00
7568,2022-12-23,1,CAD,CA,-0.383353,-0.295467,mild_weak,flat,high,2,2,0.500000,2026-05-03T19:58:36.884106+00:00
7569,2022-12-23,1,AUD,AU,1.134958,1.224396,strong,flat,medium,1,3,1.000000,2026-05-03T19:58:36.884106+00:00
7570,2022-12-23,2,CAD,CA,-0.599161,-0.322111,mild_weak,flat,high,3,1,0.000000,2026-05-03T19:58:36.884106+00:00
7571,2022-12-23,2,USD,US,-0.555262,-0.285065,mild_weak,weakening,medium,2,2,0.500000,2026-05-03T19:58:36.884106+00:00
7572,2022-12-23,2,AUD,AU,1.154422,1.157711,strong,improving,medium,1,3,1.000000,2026-05-03T19:58:36.884106+00:00
7573,2022-12-23,3,CAD,CA,-0.813989,-0.377790,mild_weak,weakening,high,3,1,0.000000,2026-05-03T19:58:36.884106+00:00
7574,2022-12-23,3,USD,US,-0.302278,-0.010643,neutral,weakening,medium,2,2,0.500000,2026-05-03T19:58:36.884106+00:00
7575,2022-12-23,3,AUD,AU,1.116266,1.007145,strong,weakening,medium,1,3,1.000000,2026-05-03T19:58:36.884106+00:00
7576,2022-12-26,1,JPY,JP,0.000000,1.442119,neutral,improving,high,1,1,0.000000,2026-05-03T19:58:36.884106+00:00
7577,2022-12-26,2,JPY,JP,0.000000,1.223785,neutral,improving,high,1,1,0.000000,2026-05-03T19:58:36.884106+00:00
7578,2022-12-26,3,JPY,JP,0.000000,1.212441,neutral,improving,high,1,1,0.000000,2026-05-03T19:58:36.884106+00:00
7579,2022-12-27,1,JPY,JP,0.000000,1.378384,neutral,improving,high,1,1,0.000000,2026-05-03T19:58:36.884106+00:00
7580,2022-12-27,2,JPY,JP,0.000000,1.202197,neutral,improving,high,1,1,0.000000,2026-05-03T19:58:36.884106+00:00
7581,2022-12-27,3,JPY,JP,0.000000,1.193570,neutral,improving,high,1,1,0.000000,2026-05-03T19:58:36.884106+00:00
7582,2022-12-28,1,CHF,CH,-0.707107,-0.976068,mild_weak,weakening,high,2,1,0.000000,2026-05-03T19:58:36.884106+00:00
7583,2022-12-28,1,USD,US,0.707107,-0.678179,mild_strong,weakening,medium,1,2,1.000000,2026-05-03T19:58:36.884106+00:00
