ranking_id,date,window_months,currency,country_code,overall_stance_score,overall_stance_label,trend_label,confidence,rank_strongest,rank_weakest,percentile_rank,meter_color,processed_at
8021,2023-03-06,3,CAD,CA,-0.072675,neutral,flat,high,2,2,0.500000,orange,2026-04-25T22:57:22.032529+00:00
8022,2023-03-06,3,AUD,AU,0.368918,mildly_bullish,weakening,medium,1,3,1.000000,green,2026-04-25T22:57:22.032529+00:00
8023,2023-03-07,1,GBP,UK,-0.858118,bearish,weakening,high,4,1,0.000000,red,2026-04-25T22:57:22.032529+00:00
8024,2023-03-07,1,CHF,CH,-0.428770,mildly_bearish,improving,high,3,2,0.333333,red,2026-04-25T22:57:22.032529+00:00
8025,2023-03-07,1,AUD,AU,-0.261539,mildly_bearish,weakening,medium,2,3,0.666667,red,2026-04-25T22:57:22.032529+00:00
8026,2023-03-07,1,JPY,JP,0.921854,bullish,improving,high,1,4,1.000000,green,2026-04-25T22:57:22.032529+00:00
8027,2023-03-07,2,CHF,CH,-1.178114,bearish,weakening,high,4,1,0.000000,red,2026-04-25T22:57:22.032529+00:00
8028,2023-03-07,2,GBP,UK,-0.328861,mildly_bearish,weakening,high,3,2,0.333333,red,2026-04-25T22:57:22.032529+00:00
8029,2023-03-07,2,AUD,AU,0.033784,neutral,weakening,medium,2,3,0.666667,orange,2026-04-25T22:57:22.032529+00:00
8030,2023-03-07,2,JPY,JP,0.715038,mildly_bullish,improving,high,1,4,1.000000,green,2026-04-25T22:57:22.032529+00:00
8031,2023-03-07,3,CHF,CH,-1.172336,bearish,weakening,high,4,1,0.000000,red,2026-04-25T22:57:22.032529+00:00
8032,2023-03-07,3,GBP,UK,-0.384920,mildly_bearish,weakening,high,3,2,0.333333,red,2026-04-25T22:57:22.032529+00:00
8033,2023-03-07,3,AUD,AU,0.349079,mildly_bullish,weakening,medium,2,3,0.666667,green,2026-04-25T22:57:22.032529+00:00
8034,2023-03-07,3,JPY,JP,0.594923,mildly_bullish,flat,high,1,4,1.000000,green,2026-04-25T22:57:22.032529+00:00
8035,2023-03-08,1,CAD,CA,-0.129544,neutral,flat,high,2,1,0.000000,orange,2026-04-25T22:57:22.032529+00:00
8036,2023-03-08,1,JPY,JP,0.976217,bullish,improving,high,1,2,1.000000,green,2026-04-25T22:57:22.032529+00:00
8037,2023-03-08,2,CAD,CA,-0.259736,mildly_bearish,weakening,high,2,1,0.000000,red,2026-04-25T22:57:22.032529+00:00
8038,2023-03-08,2,JPY,JP,0.734119,mildly_bullish,improving,high,1,2,1.000000,green,2026-04-25T22:57:22.032529+00:00
8039,2023-03-08,3,CAD,CA,-0.056168,neutral,improving,high,2,1,0.000000,orange,2026-04-25T22:57:22.032529+00:00
8040,2023-03-08,3,JPY,JP,0.609495,mildly_bullish,flat,high,1,2,1.000000,green,2026-04-25T22:57:22.032529+00:00
8041,2023-03-09,1,JPY,JP,1.026950,bullish,improving,high,1,1,0.000000,green,2026-04-25T22:57:22.032529+00:00
8042,2023-03-09,2,JPY,JP,0.764075,bullish,improving,high,1,1,0.000000,green,2026-04-25T22:57:22.032529+00:00
8043,2023-03-09,3,JPY,JP,0.623745,mildly_bullish,flat,high,1,1,0.000000,green,2026-04-25T22:57:22.032529+00:00
8044,2023-03-10,1,GBP,UK,-0.924099,bearish,weakening,high,3,1,0.000000,red,2026-04-25T22:57:22.032529+00:00
8045,2023-03-10,1,CAD,CA,-0.068319,neutral,improving,high,2,2,0.500000,orange,2026-04-25T22:57:22.032529+00:00
8046,2023-03-10,1,JPY,JP,1.048178,bullish,improving,high,1,3,1.000000,green,2026-04-25T22:57:22.032529+00:00
8047,2023-03-10,2,GBP,UK,-0.347239,mildly_bearish,weakening,high,3,1,0.000000,red,2026-04-25T22:57:22.032529+00:00
8048,2023-03-10,2,CAD,CA,-0.240059,neutral,weakening,high,2,2,0.500000,orange,2026-04-25T22:57:22.032529+00:00
8049,2023-03-10,2,JPY,JP,0.781186,bullish,improving,high,1,3,1.000000,green,2026-04-25T22:57:22.032529+00:00
8050,2023-03-10,3,GBP,UK,-0.398452,mildly_bearish,weakening,high,3,1,0.000000,red,2026-04-25T22:57:22.032529+00:00
8051,2023-03-10,3,CAD,CA,-0.047792,neutral,improving,high,2,2,0.500000,orange,2026-04-25T22:57:22.032529+00:00
8052,2023-03-10,3,JPY,JP,0.637388,mildly_bullish,flat,high,1,3,1.000000,green,2026-04-25T22:57:22.032529+00:00
8053,2023-03-13,1,AUD,AU,-0.276240,mildly_bearish,weakening,medium,1,1,0.000000,red,2026-04-25T22:57:22.032529+00:00
8054,2023-03-13,2,AUD,AU,-0.107785,neutral,weakening,medium,1,1,0.000000,orange,2026-04-25T22:57:22.032529+00:00
8055,2023-03-13,3,AUD,AU,0.262463,mildly_bullish,weakening,medium,1,1,0.000000,green,2026-04-25T22:57:22.032529+00:00
8056,2023-03-14,1,GBP,UK,-0.968171,bearish,weakening,high,4,1,0.000000,red,2026-04-25T22:57:22.032529+00:00
8057,2023-03-14,1,CHF,CH,-0.339967,mildly_bearish,improving,high,3,2,0.333333,red,2026-04-25T22:57:22.032529+00:00
8058,2023-03-14,1,AUD,AU,-0.327431,mildly_bearish,weakening,medium,2,3,0.666667,red,2026-04-25T22:57:22.032529+00:00
8059,2023-03-14,1,CAD,CA,-0.038145,neutral,improving,high,1,4,1.000000,orange,2026-04-25T22:57:22.032529+00:00
8060,2023-03-14,2,CHF,CH,-1.032479,bearish,weakening,high,4,1,0.000000,red,2026-04-25T22:57:22.032529+00:00
8061,2023-03-14,2,GBP,UK,-0.367350,mildly_bearish,weakening,high,3,2,0.333333,red,2026-04-25T22:57:22.032529+00:00
8062,2023-03-14,2,CAD,CA,-0.222212,neutral,weakening,high,2,3,0.666667,orange,2026-04-25T22:57:22.032529+00:00
8063,2023-03-14,2,AUD,AU,-0.117838,neutral,weakening,medium,1,4,1.000000,orange,2026-04-25T22:57:22.032529+00:00
8064,2023-03-14,3,CHF,CH,-1.119474,bearish,weakening,high,4,1,0.000000,red,2026-04-25T22:57:22.032529+00:00
8065,2023-03-14,3,GBP,UK,-0.466765,mildly_bearish,weakening,high,3,2,0.333333,red,2026-04-25T22:57:22.032529+00:00
8066,2023-03-14,3,CAD,CA,-0.051200,neutral,improving,high,2,3,0.666667,orange,2026-04-25T22:57:22.032529+00:00
8067,2023-03-14,3,AUD,AU,0.245236,neutral,weakening,medium,1,4,1.000000,orange,2026-04-25T22:57:22.032529+00:00
8068,2023-03-15,1,JPY,JP,1.118480,bullish,improving,high,1,1,0.000000,green,2026-04-25T22:57:22.032529+00:00
8069,2023-03-15,2,JPY,JP,0.834733,bullish,improving,high,1,1,0.000000,green,2026-04-25T22:57:22.032529+00:00
8070,2023-03-15,3,JPY,JP,0.653688,mildly_bullish,flat,high,1,1,0.000000,green,2026-04-25T22:57:22.032529+00:00
8071,2023-03-16,1,AUD,AU,-0.094415,neutral,weakening,medium,3,1,0.000000,orange,2026-04-25T22:57:22.032529+00:00
8072,2023-03-16,1,CAD,CA,0.014486,neutral,improving,high,2,2,0.500000,orange,2026-04-25T22:57:22.032529+00:00
8073,2023-03-16,1,JPY,JP,1.130665,bullish,improving,high,1,3,1.000000,green,2026-04-25T22:57:22.032529+00:00
8074,2023-03-16,2,CAD,CA,-0.206780,neutral,weakening,high,3,1,0.000000,orange,2026-04-25T22:57:22.032529+00:00
8075,2023-03-16,2,AUD,AU,-0.108686,neutral,weakening,medium,2,2,0.500000,orange,2026-04-25T22:57:22.032529+00:00
8076,2023-03-16,2,JPY,JP,0.865299,bullish,improving,high,1,3,1.000000,green,2026-04-25T22:57:22.032529+00:00
8077,2023-03-16,3,CAD,CA,-0.049941,neutral,flat,high,3,1,0.000000,orange,2026-04-25T22:57:22.032529+00:00
8078,2023-03-16,3,AUD,AU,0.242100,neutral,weakening,medium,2,2,0.500000,orange,2026-04-25T22:57:22.032529+00:00
8079,2023-03-16,3,JPY,JP,0.668927,mildly_bullish,flat,high,1,3,1.000000,green,2026-04-25T22:57:22.032529+00:00
8080,2023-03-17,1,EUR,EU,-1.147604,bearish,weakening,high,3,1,0.000000,red,2026-04-25T22:57:22.032529+00:00
8081,2023-03-17,1,CAD,CA,0.067639,neutral,improving,high,2,2,0.500000,orange,2026-04-25T22:57:22.032529+00:00
8082,2023-03-17,1,JPY,JP,1.140818,bullish,improving,high,1,3,1.000000,green,2026-04-25T22:57:22.032529+00:00
8083,2023-03-17,2,EUR,EU,-0.937755,bearish,weakening,high,3,1,0.000000,red,2026-04-25T22:57:22.032529+00:00
8084,2023-03-17,2,CAD,CA,-0.187697,neutral,weakening,high,2,2,0.500000,orange,2026-04-25T22:57:22.032529+00:00
8085,2023-03-17,2,JPY,JP,0.899423,bullish,improving,high,1,3,1.000000,green,2026-04-25T22:57:22.032529+00:00
8086,2023-03-17,3,EUR,EU,-0.772757,bearish,weakening,high,3,1,0.000000,red,2026-04-25T22:57:22.032529+00:00
8087,2023-03-17,3,CAD,CA,-0.041208,neutral,flat,high,2,2,0.500000,orange,2026-04-25T22:57:22.032529+00:00
8088,2023-03-17,3,JPY,JP,0.683180,mildly_bullish,improving,high,1,3,1.000000,green,2026-04-25T22:57:22.032529+00:00
8089,2023-03-20,1,NZD,NZ,-1.032234,bearish,weakening,medium,2,1,0.000000,red,2026-04-25T22:57:22.032529+00:00
8090,2023-03-20,1,CAD,CA,0.092806,neutral,improving,high,1,2,1.000000,orange,2026-04-25T22:57:22.032529+00:00
8091,2023-03-20,2,NZD,NZ,-0.909070,bearish,weakening,medium,2,1,0.000000,red,2026-04-25T22:57:22.032529+00:00
8092,2023-03-20,2,CAD,CA,-0.161853,neutral,weakening,high,1,2,1.000000,orange,2026-04-25T22:57:22.032529+00:00
8093,2023-03-20,3,NZD,NZ,-0.761901,bearish,weakening,medium,2,1,0.000000,red,2026-04-25T22:57:22.032529+00:00
8094,2023-03-20,3,CAD,CA,-0.047923,neutral,flat,high,1,2,1.000000,orange,2026-04-25T22:57:22.032529+00:00
8095,2023-03-21,1,EUR,EU,-1.086630,bearish,weakening,high,5,1,0.000000,red,2026-04-25T22:57:22.032529+00:00
8096,2023-03-21,1,NZD,NZ,-0.998704,bearish,weakening,medium,4,2,0.250000,red,2026-04-25T22:57:22.032529+00:00
8097,2023-03-21,1,GBP,UK,-0.877877,bearish,weakening,high,3,3,0.500000,red,2026-04-25T22:57:22.032529+00:00
8098,2023-03-21,1,CHF,CH,-0.245112,neutral,improving,high,2,4,0.750000,orange,2026-04-25T22:57:22.032529+00:00
8099,2023-03-21,1,CAD,CA,0.152956,neutral,improving,high,1,5,1.000000,orange,2026-04-25T22:57:22.032529+00:00
8100,2023-03-21,2,EUR,EU,-1.022173,bearish,weakening,high,5,1,0.000000,red,2026-04-25T22:57:22.032529+00:00
8101,2023-03-21,2,NZD,NZ,-0.929317,bearish,weakening,medium,4,2,0.250000,red,2026-04-25T22:57:22.032529+00:00
8102,2023-03-21,2,CHF,CH,-0.886843,bearish,weakening,high,3,3,0.500000,red,2026-04-25T22:57:22.032529+00:00
8103,2023-03-21,2,GBP,UK,-0.414364,mildly_bearish,weakening,high,2,4,0.750000,red,2026-04-25T22:57:22.032529+00:00
8104,2023-03-21,2,CAD,CA,-0.144719,neutral,weakening,high,1,5,1.000000,orange,2026-04-25T22:57:22.032529+00:00
8105,2023-03-21,3,CHF,CH,-1.067340,bearish,weakening,high,5,1,0.000000,red,2026-04-25T22:57:22.032529+00:00
8106,2023-03-21,3,NZD,NZ,-0.877755,bearish,weakening,medium,4,2,0.250000,red,2026-04-25T22:57:22.032529+00:00
8107,2023-03-21,3,EUR,EU,-0.837759,bearish,weakening,high,3,3,0.500000,red,2026-04-25T22:57:22.032529+00:00
8108,2023-03-21,3,GBP,UK,-0.430421,mildly_bearish,weakening,high,2,4,0.750000,red,2026-04-25T22:57:22.032529+00:00
8109,2023-03-21,3,CAD,CA,-0.049075,neutral,flat,high,1,5,1.000000,orange,2026-04-25T22:57:22.032529+00:00
8110,2023-03-22,1,USD,US,-0.872814,bearish,flat,low,5,1,0.000000,red,2026-04-25T22:57:22.032529+00:00
8111,2023-03-22,1,GBP,UK,-0.740631,mildly_bearish,weakening,high,4,2,0.250000,red,2026-04-25T22:57:22.032529+00:00
8112,2023-03-22,1,CAD,CA,0.212741,neutral,improving,high,3,3,0.500000,orange,2026-04-25T22:57:22.032529+00:00
8113,2023-03-22,1,AUD,AU,0.229542,neutral,flat,medium,2,4,0.750000,orange,2026-04-25T22:57:22.032529+00:00
8114,2023-03-22,1,JPY,JP,1.176181,bullish,improving,high,1,5,1.000000,green,2026-04-25T22:57:22.032529+00:00
8115,2023-03-22,2,USD,US,-0.929959,bearish,weakening,medium,5,1,0.000000,red,2026-04-25T22:57:22.032529+00:00
8116,2023-03-22,2,GBP,UK,-0.374122,mildly_bearish,weakening,high,4,2,0.250000,red,2026-04-25T22:57:22.032529+00:00
8117,2023-03-22,2,CAD,CA,-0.128860,neutral,weakening,high,3,3,0.500000,orange,2026-04-25T22:57:22.032529+00:00
8118,2023-03-22,2,AUD,AU,-0.057230,neutral,weakening,medium,2,4,0.750000,orange,2026-04-25T22:57:22.032529+00:00
8119,2023-03-22,2,JPY,JP,0.935354,bullish,improving,high,1,5,1.000000,green,2026-04-25T22:57:22.032529+00:00
8120,2023-03-22,3,USD,US,-1.083824,bearish,weakening,medium,5,1,0.000000,red,2026-04-25T22:57:22.032529+00:00
8121,2023-03-22,3,GBP,UK,-0.391129,mildly_bearish,weakening,high,4,2,0.250000,red,2026-04-25T22:57:22.032529+00:00
8122,2023-03-22,3,CAD,CA,-0.053427,neutral,flat,high,3,3,0.500000,orange,2026-04-25T22:57:22.032529+00:00
8123,2023-03-22,3,AUD,AU,0.238110,neutral,weakening,medium,2,4,0.750000,orange,2026-04-25T22:57:22.032529+00:00
8124,2023-03-22,3,JPY,JP,0.726650,mildly_bullish,improving,high,1,5,1.000000,green,2026-04-25T22:57:22.032529+00:00
8125,2023-03-23,1,EUR,EU,-1.120579,bearish,weakening,high,4,1,0.000000,red,2026-04-25T22:57:22.032529+00:00
8126,2023-03-23,1,USD,US,-0.832409,bearish,flat,low,3,2,0.333333,red,2026-04-25T22:57:22.032529+00:00
8127,2023-03-23,1,AUD,AU,0.351369,mildly_bullish,improving,medium,2,3,0.666667,green,2026-04-25T22:57:22.032529+00:00
8128,2023-03-23,1,JPY,JP,1.163574,bullish,improving,high,1,4,1.000000,green,2026-04-25T22:57:22.032529+00:00
8129,2023-03-23,2,EUR,EU,-1.104540,bearish,weakening,high,4,1,0.000000,red,2026-04-25T22:57:22.032529+00:00
8130,2023-03-23,2,USD,US,-0.872176,bearish,weakening,medium,3,2,0.333333,red,2026-04-25T22:57:22.032529+00:00
8131,2023-03-23,2,AUD,AU,-0.006632,neutral,weakening,medium,2,3,0.666667,orange,2026-04-25T22:57:22.032529+00:00
8132,2023-03-23,2,JPY,JP,0.960730,bullish,improving,high,1,4,1.000000,green,2026-04-25T22:57:22.032529+00:00
8133,2023-03-23,3,USD,US,-1.058333,bearish,weakening,medium,4,1,0.000000,red,2026-04-25T22:57:22.032529+00:00
8134,2023-03-23,3,EUR,EU,-0.893276,bearish,weakening,high,3,2,0.333333,red,2026-04-25T22:57:22.032529+00:00
8135,2023-03-23,3,AUD,AU,0.242945,neutral,weakening,medium,2,3,0.666667,orange,2026-04-25T22:57:22.032529+00:00
8136,2023-03-23,3,JPY,JP,0.725383,mildly_bullish,improving,high,1,4,1.000000,green,2026-04-25T22:57:22.032529+00:00
8137,2023-03-24,1,EUR,EU,-1.116388,bearish,weakening,high,5,1,0.000000,red,2026-04-25T22:57:22.032529+00:00
8138,2023-03-24,1,USD,US,-0.847291,bearish,flat,low,4,2,0.250000,red,2026-04-25T22:57:22.032529+00:00
8139,2023-03-24,1,GBP,UK,-0.518881,mildly_bearish,weakening,high,3,3,0.500000,red,2026-04-25T22:57:22.032529+00:00
8140,2023-03-24,1,CAD,CA,0.322027,mildly_bullish,improving,high,2,4,0.750000,green,2026-04-25T22:57:22.032529+00:00
8141,2023-03-24,1,JPY,JP,1.130600,bullish,improving,high,1,5,1.000000,green,2026-04-25T22:57:22.032529+00:00
8142,2023-03-24,2,EUR,EU,-1.194600,bearish,weakening,high,5,1,0.000000,red,2026-04-25T22:57:22.032529+00:00
8143,2023-03-24,2,USD,US,-0.891310,bearish,weakening,medium,4,2,0.250000,red,2026-04-25T22:57:22.032529+00:00
8144,2023-03-24,2,GBP,UK,-0.401067,mildly_bearish,weakening,high,3,3,0.500000,red,2026-04-25T22:57:22.032529+00:00
8145,2023-03-24,2,CAD,CA,-0.109607,neutral,weakening,high,2,4,0.750000,orange,2026-04-25T22:57:22.032529+00:00
8146,2023-03-24,2,JPY,JP,0.954381,bullish,improving,high,1,5,1.000000,green,2026-04-25T22:57:22.032529+00:00
8147,2023-03-24,3,USD,US,-1.066112,bearish,weakening,medium,5,1,0.000000,red,2026-04-25T22:57:22.032529+00:00
8148,2023-03-24,3,EUR,EU,-0.923651,bearish,weakening,high,4,2,0.250000,red,2026-04-25T22:57:22.032529+00:00
8149,2023-03-24,3,GBP,UK,-0.375344,mildly_bearish,weakening,high,3,3,0.500000,red,2026-04-25T22:57:22.032529+00:00
8150,2023-03-24,3,CAD,CA,-0.060021,neutral,flat,high,2,4,0.750000,orange,2026-04-25T22:57:22.032529+00:00
8151,2023-03-24,3,JPY,JP,0.724199,mildly_bullish,improving,high,1,5,1.000000,green,2026-04-25T22:57:22.032529+00:00
8152,2023-03-27,1,JPY,JP,1.121500,bullish,improving,high,1,1,0.000000,green,2026-04-25T22:57:22.032529+00:00
8153,2023-03-27,2,JPY,JP,0.950434,bullish,improving,high,1,1,0.000000,green,2026-04-25T22:57:22.032529+00:00
8154,2023-03-27,3,JPY,JP,0.742030,mildly_bullish,improving,high,1,1,0.000000,green,2026-04-25T22:57:22.032529+00:00
8155,2023-03-28,1,USD,US,-0.854732,bearish,flat,low,3,1,0.000000,red,2026-04-25T22:57:22.032529+00:00
8156,2023-03-28,1,CAD,CA,0.322503,mildly_bullish,improving,high,2,2,0.500000,green,2026-04-25T22:57:22.032529+00:00
8157,2023-03-28,1,AUD,AU,0.515193,mildly_bullish,improving,medium,1,3,1.000000,green,2026-04-25T22:57:22.032529+00:00
8158,2023-03-28,2,USD,US,-0.900878,bearish,weakening,medium,3,1,0.000000,red,2026-04-25T22:57:22.032529+00:00
8159,2023-03-28,2,CAD,CA,-0.068151,neutral,flat,high,2,2,0.500000,orange,2026-04-25T22:57:22.032529+00:00
8160,2023-03-28,2,AUD,AU,0.071262,neutral,weakening,medium,1,3,1.000000,orange,2026-04-25T22:57:22.032529+00:00
8161,2023-03-28,3,USD,US,-1.066193,bearish,weakening,medium,3,1,0.000000,red,2026-04-25T22:57:22.032529+00:00
8162,2023-03-28,3,CAD,CA,-0.056335,neutral,flat,high,2,2,0.500000,orange,2026-04-25T22:57:22.032529+00:00
8163,2023-03-28,3,AUD,AU,0.270615,mildly_bullish,weakening,medium,1,3,1.000000,green,2026-04-25T22:57:22.032529+00:00
8164,2023-03-29,1,CHF,CH,-0.163214,neutral,improving,high,3,1,0.000000,orange,2026-04-25T22:57:22.032529+00:00
8165,2023-03-29,1,AUD,AU,0.597776,mildly_bullish,improving,medium,2,2,0.500000,green,2026-04-25T22:57:22.032529+00:00
8166,2023-03-29,1,JPY,JP,1.092333,bullish,improving,high,1,3,1.000000,green,2026-04-25T22:57:22.032529+00:00
8167,2023-03-29,2,CHF,CH,-0.638069,mildly_bearish,improving,high,3,1,0.000000,red,2026-04-25T22:57:22.032529+00:00
8168,2023-03-29,2,AUD,AU,0.122870,neutral,weakening,medium,2,2,0.500000,orange,2026-04-25T22:57:22.032529+00:00
8169,2023-03-29,2,JPY,JP,0.942601,bullish,improving,high,1,3,1.000000,green,2026-04-25T22:57:22.032529+00:00
8170,2023-03-29,3,CHF,CH,-1.015205,bearish,weakening,high,3,1,0.000000,red,2026-04-25T22:57:22.032529+00:00
8171,2023-03-29,3,AUD,AU,0.298069,mildly_bullish,weakening,medium,2,2,0.500000,green,2026-04-25T22:57:22.032529+00:00
8172,2023-03-29,3,JPY,JP,0.741879,mildly_bullish,improving,high,1,3,1.000000,green,2026-04-25T22:57:22.032529+00:00
8173,2023-03-30,1,EUR,EU,-1.147216,bearish,weakening,high,5,1,0.000000,red,2026-04-25T22:57:22.032529+00:00
8174,2023-03-30,1,NZD,NZ,-0.877052,bearish,flat,medium,4,2,0.250000,red,2026-04-25T22:57:22.032529+00:00
8175,2023-03-30,1,USD,US,-0.868086,bearish,flat,low,3,3,0.500000,red,2026-04-25T22:57:22.032529+00:00
8176,2023-03-30,1,CAD,CA,0.321413,mildly_bullish,improving,high,2,4,0.750000,green,2026-04-25T22:57:22.032529+00:00
8177,2023-03-30,1,JPY,JP,0.998646,bullish,improving,high,1,5,1.000000,green,2026-04-25T22:57:22.032529+00:00
8178,2023-03-30,2,EUR,EU,-1.282837,bearish,weakening,high,5,1,0.000000,red,2026-04-25T22:57:22.032529+00:00
8179,2023-03-30,2,NZD,NZ,-1.119553,bearish,weakening,medium,4,2,0.250000,red,2026-04-25T22:57:22.032529+00:00
8180,2023-03-30,2,USD,US,-0.904194,bearish,weakening,medium,3,3,0.500000,red,2026-04-25T22:57:22.032529+00:00
8181,2023-03-30,2,CAD,CA,-0.056517,neutral,flat,high,2,4,0.750000,orange,2026-04-25T22:57:22.032529+00:00
8182,2023-03-30,2,JPY,JP,0.908120,bullish,improving,high,1,5,1.000000,green,2026-04-25T22:57:22.032529+00:00
8183,2023-03-30,3,USD,US,-1.066613,bearish,weakening,medium,5,1,0.000000,red,2026-04-25T22:57:22.032529+00:00
8184,2023-03-30,3,EUR,EU,-0.937815,bearish,weakening,high,4,2,0.250000,red,2026-04-25T22:57:22.032529+00:00
8185,2023-03-30,3,NZD,NZ,-0.905855,bearish,weakening,medium,3,3,0.500000,red,2026-04-25T22:57:22.032529+00:00
8186,2023-03-30,3,CAD,CA,-0.060943,neutral,flat,high,2,4,0.750000,orange,2026-04-25T22:57:22.032529+00:00
8187,2023-03-30,3,JPY,JP,0.718767,mildly_bullish,improving,high,1,5,1.000000,green,2026-04-25T22:57:22.032529+00:00
8188,2023-03-31,1,EUR,EU,-0.997504,bearish,flat,high,6,1,0.000000,red,2026-04-25T22:57:22.032529+00:00
8189,2023-03-31,1,USD,US,-0.875342,bearish,flat,medium,5,2,0.200000,red,2026-04-25T22:57:22.032529+00:00
8190,2023-03-31,1,GBP,UK,-0.449318,mildly_bearish,weakening,high,4,3,0.400000,red,2026-04-25T22:57:22.032529+00:00
8191,2023-03-31,1,CHF,CH,-0.146944,neutral,improving,high,3,4,0.600000,orange,2026-04-25T22:57:22.032529+00:00
8192,2023-03-31,1,CAD,CA,0.286224,mildly_bullish,improving,high,2,5,0.800000,green,2026-04-25T22:57:22.032529+00:00
8193,2023-03-31,1,AUD,AU,0.722414,mildly_bullish,improving,medium,1,6,1.000000,green,2026-04-25T22:57:22.032529+00:00
8194,2023-03-31,2,EUR,EU,-1.276891,bearish,weakening,high,6,1,0.000000,red,2026-04-25T22:57:22.032529+00:00
8195,2023-03-31,2,USD,US,-0.913523,bearish,weakening,medium,5,2,0.200000,red,2026-04-25T22:57:22.032529+00:00
8196,2023-03-31,2,CHF,CH,-0.489702,mildly_bearish,improving,high,4,3,0.400000,red,2026-04-25T22:57:22.032529+00:00
8197,2023-03-31,2,GBP,UK,-0.448829,mildly_bearish,weakening,high,3,4,0.600000,red,2026-04-25T22:57:22.032529+00:00
8198,2023-03-31,2,CAD,CA,-0.048555,neutral,flat,high,2,5,0.800000,orange,2026-04-25T22:57:22.032529+00:00
8199,2023-03-31,2,AUD,AU,0.176036,neutral,weakening,medium,1,6,1.000000,orange,2026-04-25T22:57:22.032529+00:00
8200,2023-03-31,3,USD,US,-1.075942,bearish,weakening,medium,6,1,0.000000,red,2026-04-25T22:57:22.032529+00:00
8201,2023-03-31,3,CHF,CH,-0.968923,bearish,weakening,high,5,2,0.200000,red,2026-04-25T22:57:22.032529+00:00
8202,2023-03-31,3,EUR,EU,-0.916738,bearish,weakening,high,4,3,0.400000,red,2026-04-25T22:57:22.032529+00:00
8203,2023-03-31,3,GBP,UK,-0.351848,mildly_bearish,weakening,high,3,4,0.600000,red,2026-04-25T22:57:22.032529+00:00
8204,2023-03-31,3,CAD,CA,-0.066040,neutral,flat,high,2,5,0.800000,orange,2026-04-25T22:57:22.032529+00:00
8205,2023-03-31,3,AUD,AU,0.321861,mildly_bullish,weakening,medium,1,6,1.000000,green,2026-04-25T22:57:22.032529+00:00
8206,2023-04-02,1,JPY,JP,0.883574,bullish,improving,high,2,1,0.000000,green,2026-04-25T22:57:22.032529+00:00
8207,2023-04-02,1,AUD,AU,0.903556,bullish,improving,medium,1,2,1.000000,green,2026-04-25T22:57:22.032529+00:00
8208,2023-04-02,2,AUD,AU,0.214139,neutral,weakening,medium,2,1,0.000000,orange,2026-04-25T22:57:22.032529+00:00
8209,2023-04-02,2,JPY,JP,0.880357,bullish,improving,high,1,2,1.000000,green,2026-04-25T22:57:22.032529+00:00
8210,2023-04-02,3,AUD,AU,0.310835,mildly_bullish,weakening,medium,2,1,0.000000,green,2026-04-25T22:57:22.032529+00:00
8211,2023-04-02,3,JPY,JP,0.696277,mildly_bullish,improving,high,1,2,1.000000,green,2026-04-25T22:57:22.032529+00:00
8212,2023-04-03,1,USD,US,-0.880726,bearish,flat,medium,7,1,0.000000,red,2026-04-25T22:57:22.032529+00:00
8213,2023-04-03,1,NZD,NZ,-0.880500,bearish,flat,medium,6,2,0.166667,red,2026-04-25T22:57:22.032529+00:00
8214,2023-04-03,1,EUR,EU,-0.855976,bearish,improving,high,5,3,0.333333,red,2026-04-25T22:57:22.032529+00:00
8215,2023-04-03,1,CHF,CH,-0.158881,neutral,improving,high,4,4,0.500000,orange,2026-04-25T22:57:22.032529+00:00
8216,2023-04-03,1,CAD,CA,0.243916,neutral,improving,high,3,5,0.666667,orange,2026-04-25T22:57:22.032529+00:00
8217,2023-04-03,1,JPY,JP,0.760752,bullish,flat,high,2,6,0.833333,green,2026-04-25T22:57:22.032529+00:00
8218,2023-04-03,1,AUD,AU,0.910084,bullish,improving,medium,1,7,1.000000,green,2026-04-25T22:57:22.032529+00:00
8219,2023-04-03,2,EUR,EU,-1.142308,bearish,weakening,high,7,1,0.000000,red,2026-04-25T22:57:22.032529+00:00
